transcript_id,user_transcript,age,gender,annual_income,occupation,state,caste_category,is_differently_abled
T1514,I am a 42 year old female rehri wala living in Bihar. My annual household income is 120000 rupees.,42,Female,120000.0,rehri wala,Bihar,,FALSE
T1515,"Main Maharashtra se ek street vendor hu, meri umar 33 saal hai aur saalana kamai 0 rupe hai.",33,,0.0,street vendor,Maharashtra,,FALSE
T1516,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main General category se ek mahila hu aur unemployed hu. Aamdani 45000 per year hai.",61,Female,45000.0,unemployed,Uttar Pradesh,General,FALSE
T1517,"Hi, I am 42 years old student from Maharashtra. My family income is 0 and I am differently abled.",42,,0.0,kisan,Maharashtra,,TRUE
T1518,"Namaste, main 62 varsh ka mazdoor hu Tamil Nadu se. Meri income 80000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",62,,80000.0,mazdoor,Tamil Nadu,OBC,TRUE
T1519,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main OBC category se ek mahila hu aur student hu. Aamdani 45000 per year hai.",39,Female,45000.0,student,Tamil Nadu,OBC,FALSE
T1520,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main General category se ek mahila hu aur labour hu. Aamdani 0 per year hai.",35,Female,0.0,labour,West Bengal,General,FALSE
T1521,"Namaste, main 59 varsh ka kisan hu Uttar Pradesh se. Meri income 350000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",59,,350000.0,kisan,Uttar Pradesh,ST,TRUE
T1522,"I belong to OBC category from Maharashtra. Age is 43, profession is street vendor, income around 45000.",43,,45000.0,street vendor,Maharashtra,OBC,FALSE
T1523,"Hi, I am 40 years old student from Maharashtra. My family income is 200000 and I am differently abled.",40,,200000.0,mazdoor,Maharashtra,,TRUE
T1524,I am a 48 year old male daily wage worker living in West Bengal. My annual household income is 80000 rupees.,48,Male,80000.0,daily wage worker,West Bengal,,FALSE
T1525,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main SC category se ek mahila hu aur weaver hu. Aamdani 200000 per year hai.",29,Female,200000.0,weaver,Tamil Nadu,SC,FALSE
T1526,"Namaste, main 51 varsh ka unemployed hu Karnataka se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",51,,45000.0,unemployed,Karnataka,SC,TRUE
T1527,"Hi, I am 62 years old student from Karnataka. My family income is 45000 and I am differently abled.",62,,45000.0,labour,Karnataka,,TRUE
T1528,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main OBC category se ek mahila hu aur mazdoor hu. Aamdani 600000 per year hai.",41,Female,600000.0,mazdoor,Karnataka,OBC,FALSE
T1529,"Hi, I am 25 years old student from Rajasthan. My family income is 350000 and I am differently abled.",25,,350000.0,artisan,Rajasthan,,TRUE
T1530,I am a 34 year old male kisan living in Tamil Nadu. My annual household income is 120000 rupees.,34,Male,120000.0,kisan,Tamil Nadu,,FALSE
T1531,"I belong to General category from Bihar. Age is 45, profession is chhatra, income around 600000.",45,,600000.0,chhatra,Bihar,General,FALSE
T1532,"I belong to ST category from West Bengal. Age is 48, profession is weaver, income around 350000.",48,,350000.0,weaver,West Bengal,ST,FALSE
T1533,"Namaste, main 62 varsh ka chhatra hu Madhya Pradesh se. Meri income 350000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",62,,350000.0,chhatra,Madhya Pradesh,SC,TRUE
T1534,"Namaste, main 38 varsh ka daily wage worker hu Karnataka se. Meri income 0 rupaye hai, aur main SC varg se hoon. Main divyang hu.",38,,0.0,daily wage worker,Karnataka,SC,TRUE
T1535,"Namaste, main 36 varsh ka unemployed hu Madhya Pradesh se. Meri income 120000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",36,,120000.0,unemployed,Madhya Pradesh,SC,TRUE
T1536,I am a 57 year old male student living in West Bengal. My annual household income is 350000 rupees.,57,Male,350000.0,student,West Bengal,,FALSE
T1537,"Namaste, main 43 varsh ka weaver hu Rajasthan se. Meri income 200000 rupaye hai, aur main General varg se hoon. Main divyang hu.",43,,200000.0,weaver,Rajasthan,General,TRUE
T1538,"Hi, I am 19 years old student from Maharashtra. My family income is 80000 and I am differently abled.",19,,80000.0,kisan,Maharashtra,,TRUE
T1539,I am a 26 year old female chhatra living in Bihar. My annual household income is 600000 rupees.,26,Female,600000.0,chhatra,Bihar,,FALSE
T1540,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main OBC category se ek purush hu aur unemployed hu. Aamdani 200000 per year hai.",49,Male,200000.0,unemployed,Karnataka,OBC,FALSE
T1541,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main General category se ek mahila hu aur student hu. Aamdani 600000 per year hai.",44,Female,600000.0,student,Karnataka,General,FALSE
T1542,"Hi, I am 55 years old student from Rajasthan. My family income is 0 and I am differently abled.",55,,0.0,street vendor,Rajasthan,,TRUE
T1543,"I belong to General category from Rajasthan. Age is 39, profession is weaver, income around 80000.",39,,80000.0,weaver,Rajasthan,General,FALSE
T1544,"I belong to OBC category from Uttar Pradesh. Age is 35, profession is mazdoor, income around 600000.",35,,600000.0,mazdoor,Uttar Pradesh,OBC,FALSE
T1545,I am a 27 year old male berojgar living in Uttar Pradesh. My annual household income is 80000 rupees.,27,Male,80000.0,berojgar,Uttar Pradesh,,FALSE
T1546,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main OBC category se ek purush hu aur rehri wala hu. Aamdani 200000 per year hai.",45,Male,200000.0,rehri wala,Madhya Pradesh,OBC,FALSE
T1547,"Hi, I am 27 years old student from Karnataka. My family income is 80000 and I am differently abled.",27,,80000.0,weaver,Karnataka,,TRUE
T1548,"Main Karnataka se ek artisan hu, meri umar 57 saal hai aur saalana kamai 350000 rupe hai.",57,,350000.0,artisan,Karnataka,,FALSE
T1549,"I belong to OBC category from Rajasthan. Age is 36, profession is kisan, income around 120000.",36,,120000.0,kisan,Rajasthan,OBC,FALSE
T1550,"Hi, I am 28 years old student from Maharashtra. My family income is 45000 and I am differently abled.",28,,45000.0,weaver,Maharashtra,,TRUE
T1551,"Namaste, main 46 varsh ka mazdoor hu Karnataka se. Meri income 45000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",46,,45000.0,mazdoor,Karnataka,ST,TRUE
T1552,"I belong to SC category from Tamil Nadu. Age is 27, profession is berojgar, income around 45000.",27,,45000.0,berojgar,Tamil Nadu,SC,FALSE
T1553,"Hi, I am 34 years old student from Bihar. My family income is 200000 and I am differently abled.",34,,200000.0,daily wage worker,Bihar,,TRUE
T1554,"I belong to ST category from Uttar Pradesh. Age is 42, profession is berojgar, income around 80000.",42,,80000.0,berojgar,Uttar Pradesh,ST,FALSE
T1555,"Namaste, main 45 varsh ka labour hu Madhya Pradesh se. Meri income 80000 rupaye hai, aur main General varg se hoon. Main divyang hu.",45,,80000.0,labour,Madhya Pradesh,General,TRUE
T1556,"Hi, I am 51 years old student from Rajasthan. My family income is 120000 and I am differently abled.",51,,120000.0,rehri wala,Rajasthan,,TRUE
T1557,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main SC category se ek purush hu aur street vendor hu. Aamdani 350000 per year hai.",43,Male,350000.0,street vendor,Bihar,SC,FALSE
T1558,"I belong to OBC category from Maharashtra. Age is 35, profession is kisan, income around 200000.",35,,200000.0,kisan,Maharashtra,OBC,FALSE
T1559,"Namaste, main 27 varsh ka farmer hu Madhya Pradesh se. Meri income 80000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",27,,80000.0,farmer,Madhya Pradesh,SC,TRUE
T1560,"Hi, I am 49 years old student from Uttar Pradesh. My family income is 200000 and I am differently abled.",49,,200000.0,weaver,Uttar Pradesh,,TRUE
T1561,"Main Madhya Pradesh se ek student hu, meri umar 46 saal hai aur saalana kamai 200000 rupe hai.",46,,200000.0,student,Madhya Pradesh,,FALSE
T1562,"Hi, I am 65 years old student from Uttar Pradesh. My family income is 200000 and I am differently abled.",65,,200000.0,unemployed,Uttar Pradesh,,TRUE
T1563,"Main Uttar Pradesh se ek artisan hu, meri umar 50 saal hai aur saalana kamai 350000 rupe hai.",50,,350000.0,artisan,Uttar Pradesh,,FALSE
T1564,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main General category se ek mahila hu aur labour hu. Aamdani 80000 per year hai.",54,Female,80000.0,labour,Karnataka,General,FALSE
T1565,"I belong to ST category from West Bengal. Age is 51, profession is chhatra, income around 600000.",51,,600000.0,chhatra,West Bengal,ST,FALSE
T1566,I am a 54 year old female chhatra living in Madhya Pradesh. My annual household income is 45000 rupees.,54,Female,45000.0,chhatra,Madhya Pradesh,,FALSE
T1567,I am a 18 year old male bunkar living in Madhya Pradesh. My annual household income is 350000 rupees.,18,Male,350000.0,bunkar,Madhya Pradesh,,FALSE
T1568,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main OBC category se ek purush hu aur chhatra hu. Aamdani 0 per year hai.",33,Male,0.0,chhatra,West Bengal,OBC,FALSE
T1569,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main SC category se ek mahila hu aur rehri wala hu. Aamdani 0 per year hai.",29,Female,0.0,rehri wala,Maharashtra,SC,FALSE
T1570,I am a 32 year old male unemployed living in Tamil Nadu. My annual household income is 0 rupees.,32,Male,0.0,unemployed,Tamil Nadu,,FALSE
T1571,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main OBC category se ek mahila hu aur weaver hu. Aamdani 120000 per year hai.",40,Female,120000.0,weaver,Rajasthan,OBC,FALSE
T1572,"Main Bihar se ek labour hu, meri umar 39 saal hai aur saalana kamai 120000 rupe hai.",39,,120000.0,labour,Bihar,,FALSE
T1573,"Hi, I am 61 years old student from Maharashtra. My family income is 45000 and I am differently abled.",61,,45000.0,farmer,Maharashtra,,TRUE
T1574,I am a 58 year old male student living in West Bengal. My annual household income is 120000 rupees.,58,Male,120000.0,student,West Bengal,,FALSE
T1575,"Main Tamil Nadu se ek student hu, meri umar 21 saal hai aur saalana kamai 80000 rupe hai.",21,,80000.0,student,Tamil Nadu,,FALSE
T1576,"Namaste, main 61 varsh ka kisan hu Maharashtra se. Meri income 0 rupaye hai, aur main SC varg se hoon. Main divyang hu.",61,,0.0,kisan,Maharashtra,SC,TRUE
T1577,"Hi, I am 22 years old student from Karnataka. My family income is 80000 and I am differently abled.",22,,80000.0,street vendor,Karnataka,,TRUE
T1578,"I belong to ST category from Karnataka. Age is 45, profession is daily wage worker, income around 200000.",45,,200000.0,daily wage worker,Karnataka,ST,FALSE
T1579,"Namaste, main 26 varsh ka chhatra hu Tamil Nadu se. Meri income 200000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",26,,200000.0,chhatra,Tamil Nadu,SC,TRUE
T1580,"Namaste, main 61 varsh ka artisan hu Maharashtra se. Meri income 350000 rupaye hai, aur main General varg se hoon. Main divyang hu.",61,,350000.0,artisan,Maharashtra,General,TRUE
T1581,"Namaste, main 31 varsh ka street vendor hu Bihar se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",31,,45000.0,street vendor,Bihar,SC,TRUE
T1582,"I belong to SC category from Madhya Pradesh. Age is 40, profession is artisan, income around 80000.",40,,80000.0,artisan,Madhya Pradesh,SC,FALSE
T1583,"Hi, I am 48 years old student from Maharashtra. My family income is 0 and I am differently abled.",48,,0.0,berojgar,Maharashtra,,TRUE
T1584,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main OBC category se ek mahila hu aur labour hu. Aamdani 600000 per year hai.",62,Female,600000.0,labour,Maharashtra,OBC,FALSE
T1585,"Hi, I am 61 years old student from Uttar Pradesh. My family income is 350000 and I am differently abled.",61,,350000.0,unemployed,Uttar Pradesh,,TRUE
T1586,"Main Tamil Nadu se ek chhatra hu, meri umar 25 saal hai aur saalana kamai 600000 rupe hai.",25,,600000.0,chhatra,Tamil Nadu,,FALSE
T1587,"I belong to General category from Karnataka. Age is 41, profession is labour, income around 0.",41,,0.0,labour,Karnataka,General,FALSE
T1588,"Main Bihar se ek street vendor hu, meri umar 39 saal hai aur saalana kamai 600000 rupe hai.",39,,600000.0,street vendor,Bihar,,FALSE
T1589,"Hi, I am 27 years old student from Bihar. My family income is 600000 and I am differently abled.",27,,600000.0,unemployed,Bihar,,TRUE
T1590,"Namaste, main 57 varsh ka artisan hu Karnataka se. Meri income 0 rupaye hai, aur main General varg se hoon. Main divyang hu.",57,,0.0,artisan,Karnataka,General,TRUE
T1591,I am a 53 year old male artisan living in Bihar. My annual household income is 45000 rupees.,53,Male,45000.0,artisan,Bihar,,FALSE
T1592,"I belong to OBC category from Madhya Pradesh. Age is 50, profession is chhatra, income around 0.",50,,0.0,chhatra,Madhya Pradesh,OBC,FALSE
T1593,"Hi, I am 25 years old student from Uttar Pradesh. My family income is 45000 and I am differently abled.",25,,45000.0,artisan,Uttar Pradesh,,TRUE
T1594,"Hi, I am 54 years old student from Rajasthan. My family income is 120000 and I am differently abled.",54,,120000.0,artisan,Rajasthan,,TRUE
T1595,I am a 44 year old male rehri wala living in Maharashtra. My annual household income is 120000 rupees.,44,Male,120000.0,rehri wala,Maharashtra,,FALSE
T1596,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main General category se ek purush hu aur street vendor hu. Aamdani 600000 per year hai.",42,Male,600000.0,street vendor,Madhya Pradesh,General,FALSE
T1597,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main General category se ek mahila hu aur chhatra hu. Aamdani 0 per year hai.",49,Female,0.0,chhatra,Rajasthan,General,FALSE
T1598,"I belong to OBC category from Tamil Nadu. Age is 38, profession is labour, income around 120000.",38,,120000.0,labour,Tamil Nadu,OBC,FALSE
T1599,I am a 35 year old male chhatra living in Rajasthan. My annual household income is 200000 rupees.,35,Male,200000.0,chhatra,Rajasthan,,FALSE
T1600,I am a 46 year old male daily wage worker living in Madhya Pradesh. My annual household income is 80000 rupees.,46,Male,80000.0,daily wage worker,Madhya Pradesh,,FALSE
T1601,"Hi, I am 44 years old student from Karnataka. My family income is 120000 and I am differently abled.",44,,120000.0,farmer,Karnataka,,TRUE
T1602,"Namaste, main 51 varsh ka chhatra hu Maharashtra se. Meri income 200000 rupaye hai, aur main General varg se hoon. Main divyang hu.",51,,200000.0,chhatra,Maharashtra,General,TRUE
T1603,"Hi, I am 40 years old student from West Bengal. My family income is 600000 and I am differently abled.",40,,600000.0,kisan,West Bengal,,TRUE
T1604,I am a 59 year old female bunkar living in Karnataka. My annual household income is 45000 rupees.,59,Female,45000.0,bunkar,Karnataka,,FALSE
T1605,"I belong to SC category from Maharashtra. Age is 27, profession is berojgar, income around 350000.",27,,350000.0,berojgar,Maharashtra,SC,FALSE
T1606,"Namaste, main 32 varsh ka kisan hu Madhya Pradesh se. Meri income 80000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",32,,80000.0,kisan,Madhya Pradesh,ST,TRUE
T1607,"Main Madhya Pradesh se ek kisan hu, meri umar 25 saal hai aur saalana kamai 0 rupe hai.",25,,0.0,kisan,Madhya Pradesh,,FALSE
T1608,"Main Madhya Pradesh se ek student hu, meri umar 18 saal hai aur saalana kamai 45000 rupe hai.",18,,45000.0,student,Madhya Pradesh,,FALSE
T1609,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main ST category se ek purush hu aur labour hu. Aamdani 45000 per year hai.",27,Male,45000.0,labour,Bihar,ST,FALSE
T1610,"Hi, I am 52 years old student from Karnataka. My family income is 45000 and I am differently abled.",52,,45000.0,mazdoor,Karnataka,,TRUE
T1611,"I belong to SC category from Rajasthan. Age is 25, profession is weaver, income around 350000.",25,,350000.0,weaver,Rajasthan,SC,FALSE
T1612,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main SC category se ek mahila hu aur kisan hu. Aamdani 80000 per year hai.",38,Female,80000.0,kisan,Tamil Nadu,SC,FALSE
T1613,"Hi, I am 25 years old student from Karnataka. My family income is 120000 and I am differently abled.",25,,120000.0,labour,Karnataka,,TRUE
T1614,"Main Madhya Pradesh se ek kisan hu, meri umar 35 saal hai aur saalana kamai 200000 rupe hai.",35,,200000.0,kisan,Madhya Pradesh,,FALSE
T1615,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main SC category se ek purush hu aur weaver hu. Aamdani 80000 per year hai.",37,Male,80000.0,weaver,Madhya Pradesh,SC,FALSE
T1616,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main SC category se ek mahila hu aur berojgar hu. Aamdani 350000 per year hai.",56,Female,350000.0,berojgar,Madhya Pradesh,SC,FALSE
T1617,"I belong to General category from West Bengal. Age is 65, profession is labour, income around 350000.",65,,350000.0,labour,West Bengal,General,FALSE
T1618,"Main Bihar se ek daily wage worker hu, meri umar 26 saal hai aur saalana kamai 350000 rupe hai.",26,,350000.0,daily wage worker,Bihar,,FALSE
T1619,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main OBC category se ek purush hu aur labour hu. Aamdani 0 per year hai.",41,Male,0.0,labour,Uttar Pradesh,OBC,FALSE
T1620,"I belong to ST category from Madhya Pradesh. Age is 48, profession is chhatra, income around 200000.",48,,200000.0,chhatra,Madhya Pradesh,ST,FALSE
T1621,"I belong to General category from Tamil Nadu. Age is 19, profession is labour, income around 600000.",19,,600000.0,labour,Tamil Nadu,General,FALSE
T1622,"Main Bihar se ek unemployed hu, meri umar 49 saal hai aur saalana kamai 80000 rupe hai.",49,,80000.0,unemployed,Bihar,,FALSE
T1623,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main SC category se ek purush hu aur labour hu. Aamdani 600000 per year hai.",45,Male,600000.0,labour,Maharashtra,SC,FALSE
T1624,"Namaste, main 19 varsh ka bunkar hu Bihar se. Meri income 600000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",19,,600000.0,bunkar,Bihar,SC,TRUE
T1625,"Main Uttar Pradesh se ek berojgar hu, meri umar 44 saal hai aur saalana kamai 120000 rupe hai.",44,,120000.0,berojgar,Uttar Pradesh,,FALSE
T1626,"Main West Bengal se ek street vendor hu, meri umar 58 saal hai aur saalana kamai 600000 rupe hai.",58,,600000.0,street vendor,West Bengal,,FALSE
T1627,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main ST category se ek mahila hu aur farmer hu. Aamdani 45000 per year hai.",29,Female,45000.0,farmer,Maharashtra,ST,FALSE
T1628,"Namaste, main 43 varsh ka farmer hu West Bengal se. Meri income 200000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",43,,200000.0,farmer,West Bengal,ST,TRUE
T1629,"Main Karnataka se ek street vendor hu, meri umar 40 saal hai aur saalana kamai 45000 rupe hai.",40,,45000.0,street vendor,Karnataka,,FALSE
T1630,"Main West Bengal se ek farmer hu, meri umar 33 saal hai aur saalana kamai 120000 rupe hai.",33,,120000.0,farmer,West Bengal,,FALSE
T1631,"Main Bihar se ek rehri wala hu, meri umar 62 saal hai aur saalana kamai 600000 rupe hai.",62,,600000.0,rehri wala,Bihar,,FALSE
T1632,"Hi, I am 57 years old student from Karnataka. My family income is 120000 and I am differently abled.",57,,120000.0,mazdoor,Karnataka,,TRUE
T1633,I am a 38 year old female berojgar living in Karnataka. My annual household income is 120000 rupees.,38,Female,120000.0,berojgar,Karnataka,,FALSE
T1634,"Namaste, main 63 varsh ka kisan hu Maharashtra se. Meri income 350000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",63,,350000.0,kisan,Maharashtra,ST,TRUE
T1635,"Main Maharashtra se ek kisan hu, meri umar 53 saal hai aur saalana kamai 200000 rupe hai.",53,,200000.0,kisan,Maharashtra,,FALSE
T1636,"I belong to SC category from Maharashtra. Age is 48, profession is student, income around 600000.",48,,600000.0,student,Maharashtra,SC,FALSE
T1637,"Namaste, main 39 varsh ka kisan hu Tamil Nadu se. Meri income 350000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",39,,350000.0,kisan,Tamil Nadu,OBC,TRUE
T1638,"Hi, I am 23 years old student from Maharashtra. My family income is 80000 and I am differently abled.",23,,80000.0,weaver,Maharashtra,,TRUE
T1639,"Hi, I am 24 years old student from Tamil Nadu. My family income is 200000 and I am differently abled.",24,,200000.0,rehri wala,Tamil Nadu,,TRUE
T1640,"I belong to General category from Tamil Nadu. Age is 39, profession is street vendor, income around 200000.",39,,200000.0,street vendor,Tamil Nadu,General,FALSE
T1641,"I belong to General category from West Bengal. Age is 43, profession is farmer, income around 350000.",43,,350000.0,farmer,West Bengal,General,FALSE
T1642,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main SC category se ek purush hu aur rehri wala hu. Aamdani 45000 per year hai.",52,Male,45000.0,rehri wala,Madhya Pradesh,SC,FALSE
T1643,"I belong to OBC category from Maharashtra. Age is 20, profession is daily wage worker, income around 45000.",20,,45000.0,daily wage worker,Maharashtra,OBC,FALSE
T1644,"Main Tamil Nadu se ek rehri wala hu, meri umar 25 saal hai aur saalana kamai 0 rupe hai.",25,,0.0,rehri wala,Tamil Nadu,,FALSE
T1645,"I belong to General category from Bihar. Age is 56, profession is farmer, income around 120000.",56,,120000.0,farmer,Bihar,General,FALSE
T1646,"Hi, I am 40 years old student from Bihar. My family income is 600000 and I am differently abled.",40,,600000.0,labour,Bihar,,TRUE
T1647,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main ST category se ek mahila hu aur kisan hu. Aamdani 200000 per year hai.",58,Female,200000.0,kisan,Karnataka,ST,FALSE
T1648,"Main Madhya Pradesh se ek kisan hu, meri umar 55 saal hai aur saalana kamai 0 rupe hai.",55,,0.0,kisan,Madhya Pradesh,,FALSE
T1649,"Hi, I am 60 years old student from Madhya Pradesh. My family income is 45000 and I am differently abled.",60,,45000.0,labour,Madhya Pradesh,,TRUE
T1650,"Main Karnataka se ek artisan hu, meri umar 35 saal hai aur saalana kamai 200000 rupe hai.",35,,200000.0,artisan,Karnataka,,FALSE
T1651,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main General category se ek purush hu aur unemployed hu. Aamdani 80000 per year hai.",18,Male,80000.0,unemployed,Bihar,General,FALSE
T1652,"Main Uttar Pradesh se ek labour hu, meri umar 25 saal hai aur saalana kamai 120000 rupe hai.",25,,120000.0,labour,Uttar Pradesh,,FALSE
T1653,I am a 53 year old female daily wage worker living in Karnataka. My annual household income is 45000 rupees.,53,Female,45000.0,daily wage worker,Karnataka,,FALSE
T1654,I am a 65 year old male unemployed living in Rajasthan. My annual household income is 80000 rupees.,65,Male,80000.0,unemployed,Rajasthan,,FALSE
T1655,"Namaste, main 48 varsh ka rehri wala hu Uttar Pradesh se. Meri income 120000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",48,,120000.0,rehri wala,Uttar Pradesh,ST,TRUE
T1656,I am a 45 year old male farmer living in Maharashtra. My annual household income is 350000 rupees.,45,Male,350000.0,farmer,Maharashtra,,FALSE
T1657,"Namaste, main 20 varsh ka chhatra hu West Bengal se. Meri income 200000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",20,,200000.0,chhatra,West Bengal,SC,TRUE
T1658,"Namaste, main 19 varsh ka mazdoor hu West Bengal se. Meri income 200000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",19,,200000.0,mazdoor,West Bengal,ST,TRUE
T1659,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main SC category se ek mahila hu aur farmer hu. Aamdani 200000 per year hai.",47,Female,200000.0,farmer,West Bengal,SC,FALSE
T1660,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main SC category se ek purush hu aur street vendor hu. Aamdani 200000 per year hai.",24,Male,200000.0,street vendor,Tamil Nadu,SC,FALSE
T1661,I am a 23 year old female street vendor living in Madhya Pradesh. My annual household income is 600000 rupees.,23,Female,600000.0,street vendor,Madhya Pradesh,,FALSE
T1662,I am a 36 year old female student living in Tamil Nadu. My annual household income is 200000 rupees.,36,Female,200000.0,student,Tamil Nadu,,FALSE
T1663,"Namaste, main 23 varsh ka mazdoor hu Madhya Pradesh se. Meri income 200000 rupaye hai, aur main General varg se hoon. Main divyang hu.",23,,200000.0,mazdoor,Madhya Pradesh,General,TRUE
T1664,I am a 49 year old female unemployed living in Rajasthan. My annual household income is 600000 rupees.,49,Female,600000.0,unemployed,Rajasthan,,FALSE
T1665,"I belong to OBC category from Bihar. Age is 32, profession is street vendor, income around 0.",32,,0.0,street vendor,Bihar,OBC,FALSE
T1666,I am a 19 year old male weaver living in West Bengal. My annual household income is 120000 rupees.,19,Male,120000.0,weaver,West Bengal,,FALSE
T1667,"Main Rajasthan se ek student hu, meri umar 36 saal hai aur saalana kamai 120000 rupe hai.",36,,120000.0,student,Rajasthan,,FALSE
T1668,I am a 21 year old female student living in Karnataka. My annual household income is 0 rupees.,21,Female,0.0,student,Karnataka,,FALSE
T1669,I am a 48 year old male berojgar living in Uttar Pradesh. My annual household income is 0 rupees.,48,Male,0.0,berojgar,Uttar Pradesh,,FALSE
T1670,"I belong to General category from Bihar. Age is 18, profession is bunkar, income around 200000.",18,,200000.0,bunkar,Bihar,General,FALSE
T1671,"Namaste, main 23 varsh ka chhatra hu Tamil Nadu se. Meri income 350000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",23,,350000.0,chhatra,Tamil Nadu,SC,TRUE
T1672,"Main Uttar Pradesh se ek student hu, meri umar 39 saal hai aur saalana kamai 200000 rupe hai.",39,,200000.0,student,Uttar Pradesh,,FALSE
T1673,"Main Tamil Nadu se ek street vendor hu, meri umar 64 saal hai aur saalana kamai 45000 rupe hai.",64,,45000.0,street vendor,Tamil Nadu,,FALSE
T1674,"I belong to ST category from Tamil Nadu. Age is 23, profession is student, income around 200000.",23,,200000.0,student,Tamil Nadu,ST,FALSE
T1675,"Main Bihar se ek labour hu, meri umar 45 saal hai aur saalana kamai 45000 rupe hai.",45,,45000.0,labour,Bihar,,FALSE
T1676,I am a 20 year old male mazdoor living in West Bengal. My annual household income is 350000 rupees.,20,Male,350000.0,mazdoor,West Bengal,,FALSE
T1677,I am a 45 year old male farmer living in Madhya Pradesh. My annual household income is 0 rupees.,45,Male,0.0,farmer,Madhya Pradesh,,FALSE
T1678,"Main Karnataka se ek student hu, meri umar 55 saal hai aur saalana kamai 80000 rupe hai.",55,,80000.0,student,Karnataka,,FALSE
T1679,"Hi, I am 36 years old student from Tamil Nadu. My family income is 120000 and I am differently abled.",36,,120000.0,rehri wala,Tamil Nadu,,TRUE
T1680,"Main Tamil Nadu se ek rehri wala hu, meri umar 30 saal hai aur saalana kamai 45000 rupe hai.",30,,45000.0,rehri wala,Tamil Nadu,,FALSE
T1681,I am a 62 year old male mazdoor living in Uttar Pradesh. My annual household income is 600000 rupees.,62,Male,600000.0,mazdoor,Uttar Pradesh,,FALSE
T1682,I am a 42 year old male student living in Maharashtra. My annual household income is 200000 rupees.,42,Male,200000.0,student,Maharashtra,,FALSE
T1683,"Hi, I am 64 years old student from Karnataka. My family income is 350000 and I am differently abled.",64,,350000.0,chhatra,Karnataka,,TRUE
T1684,"I belong to General category from Bihar. Age is 41, profession is mazdoor, income around 80000.",41,,80000.0,mazdoor,Bihar,General,FALSE
T1685,"Namaste, main 55 varsh ka farmer hu Maharashtra se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",55,,45000.0,farmer,Maharashtra,SC,TRUE
T1686,"Namaste, main 34 varsh ka labour hu Karnataka se. Meri income 350000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",34,,350000.0,labour,Karnataka,SC,TRUE
T1687,"I belong to SC category from Uttar Pradesh. Age is 43, profession is weaver, income around 45000.",43,,45000.0,weaver,Uttar Pradesh,SC,FALSE
